   systeme (E,PI)
   19   15  240  411    23.32054929    50.43928443    50.43928443     3.39251498
   72      0.3921561   79.049433    211.5050      16395.
   73      0.3846762   18.509121    140.4752      70020.
   74     -0.3762283    1.384343     69.7526     936184.
   75      0.3567926   74.641526    212.2210      17363.
   76     -0.3488735   61.946537    167.5903      20921.
   77     -0.3421813   88.496605    323.8006      14645.
   78     -0.3296440   89.656695     30.7495      14455.
   79     -0.3209967    1.273434    336.2148    1017721.
   80     -0.3172685   66.853550     37.0867      19386.
   81      0.3048359   12.581645    135.3649     103007.
   82     -0.2681989   14.228892    152.4023      91082.
   83     -0.2551623   77.075050    255.3846      16815.
   84      0.2382409   10.697537    336.0558     121149.
   85     -0.2285969   61.572724    126.7676      21048.
   86      0.2240042   75.427803    238.3472      17182.
   87     -0.1985096   74.665134    201.5061      17357.
   88     -0.1800432   11.215958     35.9672     115550.
   89     -0.1787886   11.708067      4.9858     110693.
   90      0.1626021    2.147012    106.5938     603630.
   91     -0.1614501   14.818932     38.7699      87456.
   92      0.1595329   11.421555     68.4159     113470.
   93      0.1504953   76.456989    237.6324      16951.
   94      0.1487538   73.654604    172.5761      17596.
   95     -0.1437772   87.509683    284.1557      14810.
   96     -0.1410463   19.664259    188.4941      65906.
   97     -0.1403539   13.068802     85.4533      99167.
   98      0.1358681   80.059963    240.4351      16188.
   99     -0.1332373   75.914960    188.4358      17072.
  100     -0.1265681   23.267233    191.2967      55701.
  101      0.1169509   74.267713    171.3983      17450.
  102      0.1166621   68.008688     85.1055      19056.
  103     -0.1071490   14.205284    163.1171      91234.
  104      0.1055739   71.611662     87.9082      18098.
    1   7391.0161044   31.609985    251.9025      41000.
    2   2555.1394568   32.620515    280.8325      39730.
    3   2022.7621306   24.172214    128.3057      53615.
    4  -1973.6406218    0.636717    348.1074    2035441.
    5   1240.2183737   31.983798    292.7252      40521.
    6    953.8681287    3.138886    165.1686     412885.
    7   -931.7287533   30.973268    263.7951      41843.
    8    872.3795122   44.828347     15.3747      28910.
    9    606.3546037    0.991874     58.5749    1306618.
   10   -496.0056794    0.373813     40.8226    3466974.
   11    456.9607854   43.668257    308.4258      29678.
   12    346.8583402   32.246702    240.0099      40190.
   13   -305.6865695   30.599455    222.9725      42354.
   14    249.6173815    2.147012    106.5937     603630.
   15   -199.1027654   10.511172    114.5182     123297.
   16    191.0564822   42.681335    268.7809      30365.
   17   -175.2936971   13.650058    279.6869      94945.
   18    165.9066427    0.986922     39.6448    1313174.
   19    161.1286284    9.874455    126.4108     131248.
   20    139.7878412   13.013341    291.5795      99590.
   21   -133.5164181    0.262904    307.2848    4929556.
   22    117.0674870    0.004952     18.9300  261712439.
   23    104.6907520    1.142024    273.7596    1134827.
   24     95.3243746   63.219971    143.8051      20500.
   25     86.7824722    0.205021    191.8927    6321304.
   26     86.0857925    2.151964    125.5237     602241.
   27     70.5885502   64.230501    172.7351      20177.
   28    -69.9719316   43.836473    316.7998      29564.
   29    -62.5817468   47.439447    319.6025      27319.
   30     61.5424572    1.384343     69.7526     936184.
   31    -57.9362824    7.437771    123.5968     174246.
   32     57.1899447   18.829299    217.6432      68829.
   33    -57.0236239    9.500642     85.5882     136412.
   34    -54.2119377    0.431696    156.2147    3002113.
   35     53.2834209    1.160090     66.9489    1117155.
   36     52.1223043   55.782200     20.2082      23233.
   37    -49.0060020   12.639528    250.7568     102535.
   38    -48.3119213    1.155138     48.0188    1121944.
   39    -45.4191901    0.168216      8.3739    7704380.
   40    -42.2374464    1.647247     17.0374     786767.
   41    -34.7971179   10.884985    155.3409     119063.
   42     34.4623613    5.610937     94.1709     230977.
   43    -33.8356721   12.658184    221.1120     102384.
   44     33.6490900    1.010530     28.9300    1282495.
   45    -31.2521869    1.983748    117.1498     653309.
   46    -30.8798771   14.023871    320.5095      92414.
   47     28.4640834    0.560178    262.3602    2313550.
   48    -27.1972901    1.273434    336.2148    1017721.
   49     27.0860798   12.021467    233.0046     107807.
   50    -26.3423494   62.583254    155.6977      20708.
   51     26.2367976   13.218362    123.4722      98045.
   52     24.7252552   63.593784    184.6277      20379.
   53     24.6731943   76.438333    267.2773      16955.
   54     24.4272788    4.280910     78.9281     302739.
   55     21.7149209   17.818769    188.7132      72732.
   56    -21.5375396    8.359495    180.1364     155033.
   57     18.1147397   56.792730     49.1383      22820.
   58    -16.9602016    8.448301    152.5268     153404.
   59    -16.0812349    1.978796     98.2198     654944.
   60     15.5567689    8.863925     97.4808     146211.
   61     15.4846564    0.186365    221.5376    6954095.
   62     15.2150667    8.996212    168.2438     144061.
   63     14.5047426    6.771027    161.1199     191404.
   64    -14.3889406   45.815269     55.0196      28288.
   65     13.1351449   12.002811    262.6495     107975.
   66     12.8776214   75.278243    200.3284      17216.
   67     11.9866016   65.241031    201.6651      19865.
   68     11.9385605   18.870667    294.6547      68678.
   69     11.7030849   22.009553     99.8233      58884.
   70     11.6016311   64.604314    213.5578      20061.
   71    -11.2617319   11.498094    154.1631     112714.
   72    -10.4664223    0.578834    232.7153    2238984.
   73     10.4333994    9.237738    138.3034     140294.
   74    -10.2377467   49.747853    204.6609      26051.
   75     10.1934058    2.147012    106.5938     603630.
   76    -10.1280214    1.196895    250.4676    1082802.
   77     10.0289463    2.133898    332.3345     607339.
   78    -10.0034282    0.173168     27.3039    7484062.
   79      9.9786640   12.207832     94.5422     106161.
   80      9.9333790   18.455486    176.8206      70223.
   81     -9.7403620    0.991874     58.5750    1306618.
   82     -9.5189070   11.647654    192.1819     111267.
   83      9.5053540   12.058272     56.5233     107478.
   84      9.3524906   63.856688    131.9124      20295.
   85     -9.1296888    7.811584    164.4194     165907.
   86      9.0636590   10.861377    166.0557     119322.
   87      8.9035179   12.376624    303.4721     104714.
   88      8.7635212   56.156013     61.0309      23079.
   89      8.5660686   77.448863    296.2073      16734.
   90     -8.1762552   62.209441    114.8750      20833.
   91      8.1655912    6.801054    135.4894     190559.
   92      8.0127428   26.267070    341.2401      49339.
   93     -7.9111780    2.021060     57.8600     641248.
   94      6.8065119   48.344429    256.6114      26808.
   95     -6.8010581   19.466016    205.7506      66578.
   96     -6.5480480   55.145483     32.1008      23501.
   97      6.5036861   69.000562    143.6804      18782.
   98     -6.2587109    2.611100    304.2277     496343.
   99     -6.0543634    0.076539     85.7472   16932544.
  100     -5.9480952   13.031997    261.9346      99448.
  101     -5.6496143   14.792082    193.4464      87614.
  102      5.4558675   11.147889    102.6256     116255.
  103      5.3671309   74.291321    160.6835      17445.
  104     -5.2582984    0.805509    197.0373    1608921.
  105      5.1521817    7.757949    200.7648     167054.
  106     -4.9741023    9.370025    209.0664     138313.
  107     -4.9407205    2.999837    149.9433     432023.
  108      4.8673728   14.286775    267.7943      90713.
  109      4.4883265   14.155365    205.3390      91555.
  110      4.4710335   76.288773    229.2584      16988.
  111      4.4502105    1.160090     66.9488    1117155.
  112      4.3134091   12.844549     82.6496     100899.
  113     -4.1972324   62.957067    196.5203      20585.
  114      4.1467777   76.812146    308.0999      16872.
  115      4.1289238   11.047742     27.5932     117309.
  116     -4.0804381    7.985682    139.3138     162290.
  117      3.8544028   11.521702    143.4482     112483.
  118      3.7144794   11.666310    162.5371     111089.
  119     -3.7058536    0.691431    264.8848    1874374.
  120     -3.6039669   15.829462     67.6999      81873.
  121      3.4633366   14.660588    308.6169      88400.
  122      3.3934186   67.840472     76.7315      19104.
  123      3.2487015   64.867218    160.8425      19979.
  124     -3.1962132   10.487564    125.2331     123575.
  125     -3.1017661   75.801616    279.1699      17097.
  126     -2.9869599   11.029593    174.4297     117502.
  127      2.9053475   10.079476    318.3036     128578.
  128      2.8696157    6.427241     94.6668     201642.
  129      2.8467223   18.192582    229.5358      71238.
  130      2.8071961   63.967597    225.4504      20260.
  131     -2.6977978   18.137868    312.7585      71453.
  132     -2.6938359   13.855079    111.5796      93540.
  133      2.6278897    1.570708    291.2903     825106.
  134      2.5629431   11.010937    204.0746     117701.
  135      2.4543157   56.418917      8.3156      22971.
  136     -2.4453539    8.074488    111.7042     160506.
  137     -2.2879511    6.602811    152.7459     196280.
  138      2.1936748   21.017679     41.2483      61662.
  139      2.1643477   75.652056    241.1510      17131.
  140     -2.1567090   19.839829    246.5733      65323.
  141     -2.1438844   54.771670    351.2782      23662.
  142      2.1178593    2.283964      5.1448     567435.
  143     -2.0399248    3.771190     11.1766     343658.
  144     -1.9986757    4.919506    189.2862     263441.
  145     -1.9740276   11.871907    194.9858     109165.
  146     -1.9729262   75.446459    208.7024      17178.
  147      1.9642275    3.293988     39.2833     393444.
  148      1.9170480   11.671262    181.4671     111042.
  149      1.8634974   75.301851    189.6135      17211.
  150     -1.7835513   79.049433    211.5050      16395.
  151      1.7480573   11.684459     15.7006     110917.
  152      1.7325499   11.384750    244.8972     113836.
  153     -1.6188586   74.641526    212.2210      17363.
  154     -1.6053044   14.210236    182.0471      91202.
  155      1.5795809   88.496605    323.8006      14645.
  156     -1.5697457   13.781552    164.5164      94039.
  157      1.5688019   61.946537    167.5903      20921.
  158     -1.5415364   11.034545    193.3597     117449.
  159      1.5231096   89.656695     30.7495      14455.
  160     -1.4225651   14.818932     38.7699      87456.
  161      1.4222602   10.060820    347.9484     128817.
  162      1.4139219   66.853550     37.0867      19386.
  163      1.3829952   11.071350     16.8784     117059.
  164      1.2804395    0.841738    180.0001    1539671.
  165      1.2685769    1.215551    220.8227    1066183.
  166      1.2654796   12.581645    135.3649     103007.
  167      1.1854970   10.006742    197.1738     129513.
  168      1.1843106   20.656133    247.0691      62742.
  169      1.1718950    1.910151    324.3222     678480.
  170      1.1610338   77.075050    255.3846      16815.
  171     -1.0531899   12.694989     44.6307     102088.
  172      1.0527507   10.655780    133.6070     121624.
  173     -1.0323382   17.127338    283.8284      75669.
  174      1.0274602   61.572724    126.7676      21048.
  175     -1.0159582   75.427803    238.3472      17182.
  176     -1.0053340   12.226488     64.8972     105999.
   104   176
